id,concept:name,time:timestamp
82,Client in case,2019-09-18 13:06:03.746205
82,Cred story in check,2019-09-19 13:06:03.746205
82,Client rejected by story,2019-09-20 13:06:03.746205
82,Client rejected,2019-09-22 13:06:03.746205
82,Answer done,2019-09-23 13:06:03.746205
83,Client in case,2019-09-18 13:06:03.757913
83,Cred story in check,2019-09-19 13:06:03.757913
83,Client accepted by story,2019-09-20 13:06:03.757913
83,Underraiter check,2019-09-21 13:06:03.757913
83,Client accepted by underwriter,2019-09-21 13:06:03.757913
83,Something wrong on stage RESOLUTION,2019-09-21 13:06:03.757913
83,Client accepted,2019-09-22 13:06:03.757913
83,Answer done,2019-09-23 13:06:03.757913
84,Client in case,2019-09-18 13:06:03.776731
84,Cred story in check,2019-09-19 13:06:03.776731
84,Client accepted by story,2019-09-20 13:06:03.776731
84,Underraiter check,2019-09-21 13:06:03.776731
84,Client accepted by underwriter,2019-09-21 13:06:03.776731
84,Client accepted,2019-09-22 13:06:03.776731
84,Answer done,2019-09-23 13:06:03.776731
85,Client in case,2019-09-18 13:06:03.793250
85,Something wrong on stage GET_INFO,2019-09-18 13:06:03.793250
85,Cred story in check,2019-09-19 13:06:03.793250
85,Client accepted by story,2019-09-20 13:06:03.793250
85,Underraiter check,2019-09-21 13:06:03.793250
85,Client accepted by underwriter,2019-09-21 13:06:03.793250
85,Client accepted,2019-09-22 13:06:03.793250
85,Answer done,2019-09-23 13:06:03.793250
86,Client in case,2019-09-18 13:06:03.812120
86,Cred story in check,2019-09-19 13:06:03.812120
86,Client rejected by story,2019-09-20 13:06:03.812120
86,Client rejected,2019-09-22 13:06:03.812120
86,Answer done,2019-09-23 13:06:03.812120
87,Client in case,2019-09-18 13:06:03.823905
87,Cred story in check,2019-09-19 13:06:03.823905
87,Client accepted by story,2019-09-20 13:06:03.823905
87,Underraiter check,2019-09-21 13:06:03.823905
87,Client accepted by underwriter,2019-09-21 13:06:03.823905
87,Client accepted,2019-09-22 13:06:03.823905
87,Answer done,2019-09-23 13:06:03.823905
88,Client in case,2019-09-18 13:06:03.840551
88,Cred story in check,2019-09-19 13:06:03.840551
88,Client accepted by story,2019-09-20 13:06:03.840551
88,Underraiter check,2019-09-21 13:06:03.840551
88,Client accepted by underwriter,2019-09-21 13:06:03.840551
88,Client accepted,2019-09-22 13:06:03.840551
88,Answer done,2019-09-23 13:06:03.840551
89,Client in case,2019-09-18 13:06:03.858523
89,Cred story in check,2019-09-19 13:06:03.858523
89,Client accepted by story,2019-09-20 13:06:03.858523
89,Underraiter check,2019-09-21 13:06:03.858523
89,Client accepted by underwriter,2019-09-21 13:06:03.858523
89,Client accepted,2019-09-22 13:06:03.858523
89,Answer done,2019-09-23 13:06:03.858523
90,Client in case,2019-09-18 13:06:03.874950
90,Cred story in check,2019-09-19 13:06:03.874950
90,Client accepted by story,2019-09-20 13:06:03.874950
90,Underraiter check,2019-09-21 13:06:03.874950
90,Client accepted by underwriter,2019-09-21 13:06:03.874950
90,Client accepted,2019-09-22 13:06:03.874950
90,Answer done,2019-09-23 13:06:03.874950
91,Client in case,2019-09-18 13:06:03.893679
91,Cred story in check,2019-09-19 13:06:03.893679
91,Client accepted by story,2019-09-20 13:06:03.893679
91,Underraiter check,2019-09-21 13:06:03.893679
91,Client accepted by underwriter,2019-09-21 13:06:03.893679
91,Client accepted,2019-09-22 13:06:03.893679
91,Answer done,2019-09-23 13:06:03.893679
92,Client in case,2019-09-18 13:06:03.913321
92,Cred story in check,2019-09-19 13:06:03.913321
92,Client accepted by story,2019-09-20 13:06:03.913321
92,Underraiter check,2019-09-21 13:06:03.913321
92,Client accepted by underwriter,2019-09-21 13:06:03.913321
92,Client accepted,2019-09-22 13:06:03.913321
92,Answer done,2019-09-23 13:06:03.913321
93,Client in case,2019-09-18 13:06:03.929754
93,Cred story in check,2019-09-19 13:06:03.929754
93,Client accepted by story,2019-09-20 13:06:03.929754
93,Underraiter check,2019-09-21 13:06:03.929754
93,Client accepted by underwriter,2019-09-21 13:06:03.929754
93,Client accepted,2019-09-22 13:06:03.929754
93,Answer done,2019-09-23 13:06:03.929754
94,Client in case,2019-09-18 13:06:03.946785
94,Cred story in check,2019-09-19 13:06:03.946785
94,Client rejected by story,2019-09-20 13:06:03.946785
94,Client rejected,2019-09-22 13:06:03.946785
94,Answer done,2019-09-23 13:06:03.946785
95,Client in case,2019-09-18 13:06:03.958631
95,Cred story in check,2019-09-19 13:06:03.958631
95,Client rejected by story,2019-09-20 13:06:03.958631
95,Client rejected,2019-09-22 13:06:03.958631
95,Answer done,2019-09-23 13:06:03.958631
96,Client in case,2019-09-18 13:06:03.970435
96,Cred story in check,2019-09-19 13:06:03.970435
96,Client accepted by story,2019-09-20 13:06:03.970435
96,Underraiter check,2019-09-21 13:06:03.970435
96,Client accepted by underwriter,2019-09-21 13:06:03.970435
96,Client accepted,2019-09-22 13:06:03.970435
96,Answer done,2019-09-23 13:06:03.970435
97,Client in case,2019-09-18 13:06:03.986849
97,Cred story in check,2019-09-19 13:06:03.986849
97,Client accepted by story,2019-09-20 13:06:03.986849
97,Underraiter check,2019-09-21 13:06:03.986849
97,Client rejected by underwriter,2019-09-21 13:06:03.986849
97,Client rejected,2019-09-22 13:06:03.986849
97,Answer done,2019-09-23 13:06:03.986849
98,Client in case,2019-09-18 13:06:04.005127
98,Cred story in check,2019-09-19 13:06:04.005127
98,Client accepted by story,2019-09-20 13:06:04.005127
98,Underraiter check,2019-09-21 13:06:04.005127
98,Client accepted by underwriter,2019-09-21 13:06:04.005127
98,Client accepted,2019-09-22 13:06:04.005127
98,Answer done,2019-09-23 13:06:04.005127
99,Client in case,2019-09-18 13:06:04.026674
99,Cred story in check,2019-09-19 13:06:04.026674
99,Client accepted by story,2019-09-20 13:06:04.026674
99,Underraiter check,2019-09-21 13:06:04.026674
99,Client accepted by underwriter,2019-09-21 13:06:04.026674
99,Client accepted,2019-09-22 13:06:04.026674
99,Answer done,2019-09-23 13:06:04.026674
100,Client in case,2019-09-18 13:06:04.044365
100,Cred story in check,2019-09-19 13:06:04.044365
100,Client rejected by story,2019-09-20 13:06:04.044365
100,Client rejected,2019-09-22 13:06:04.044365
100,Answer done,2019-09-23 13:06:04.044365
101,Client in case,2019-09-18 13:06:04.059775
101,Cred story in check,2019-09-19 13:06:04.059775
101,Client accepted by story,2019-09-20 13:06:04.059775
101,Underraiter check,2019-09-21 13:06:04.059775
101,Client accepted by underwriter,2019-09-21 13:06:04.059775
101,Client accepted,2019-09-22 13:06:04.059775
101,Answer done,2019-09-23 13:06:04.059775
102,Client in case,2019-09-18 13:06:04.076684
102,Cred story in check,2019-09-19 13:06:04.076684
102,Client accepted by story,2019-09-20 13:06:04.076684
102,Underraiter check,2019-09-21 13:06:04.076684
102,Client rejected by underwriter,2019-09-21 13:06:04.076684
102,Client rejected,2019-09-22 13:06:04.076684
102,Answer done,2019-09-23 13:06:04.076684
103,Client in case,2019-09-18 13:06:04.093293
103,Cred story in check,2019-09-19 13:06:04.093293
103,Client accepted by story,2019-09-20 13:06:04.093293
103,Underraiter check,2019-09-21 13:06:04.093293
103,Client accepted by underwriter,2019-09-21 13:06:04.093293
103,Client accepted,2019-09-22 13:06:04.093293
103,Answer done,2019-09-23 13:06:04.093293
104,Client in case,2019-09-18 13:06:04.111749
104,Cred story in check,2019-09-19 13:06:04.111749
104,Client accepted by story,2019-09-20 13:06:04.111749
104,Underraiter check,2019-09-21 13:06:04.111749
104,Client rejected by underwriter,2019-09-21 13:06:04.111749
104,Client rejected,2019-09-22 13:06:04.111749
104,Something wrong on stage ANSWER,2019-09-22 13:06:04.111749
104,Answer done,2019-09-23 13:06:04.111749
105,Client in case,2019-09-18 13:06:04.134447
105,Cred story in check,2019-09-19 13:06:04.134447
105,Something wrong on stage STORY_CHECK,2019-09-19 13:06:04.134447
105,Client rejected by story,2019-09-20 13:06:04.134447
105,Client rejected,2019-09-22 13:06:04.134447
105,Answer done,2019-09-23 13:06:04.134447
106,Client in case,2019-09-18 13:06:04.148813
106,Cred story in check,2019-09-19 13:06:04.148813
106,Client rejected by story,2019-09-20 13:06:04.148813
106,Client rejected,2019-09-22 13:06:04.148813
106,Answer done,2019-09-23 13:06:04.148813
107,Client in case,2019-09-18 13:06:04.160818
107,Cred story in check,2019-09-19 13:06:04.160818
107,Client accepted by story,2019-09-20 13:06:04.160818
107,Underraiter check,2019-09-21 13:06:04.160818
107,Client rejected by underwriter,2019-09-21 13:06:04.160818
107,Client rejected,2019-09-22 13:06:04.160818
107,Answer done,2019-09-23 13:06:04.160818
108,Client in case,2019-09-18 13:06:04.177605
108,Cred story in check,2019-09-19 13:06:04.177605
108,Client accepted by story,2019-09-20 13:06:04.177605
108,Underraiter check,2019-09-21 13:06:04.177605
108,Client accepted by underwriter,2019-09-21 13:06:04.177605
108,Client accepted,2019-09-22 13:06:04.177605
108,Answer done,2019-09-23 13:06:04.177605
109,Client in case,2019-09-18 13:06:04.194389
109,Cred story in check,2019-09-19 13:06:04.194389
109,Client accepted by story,2019-09-20 13:06:04.194389
109,Underraiter check,2019-09-21 13:06:04.194389
109,Client accepted by underwriter,2019-09-21 13:06:04.194389
109,Client accepted,2019-09-22 13:06:04.194389
109,Answer done,2019-09-23 13:06:04.194389
110,Client in case,2019-09-18 13:06:04.211333
110,Cred story in check,2019-09-19 13:06:04.211333
110,Client accepted by story,2019-09-20 13:06:04.211333
110,Underraiter check,2019-09-21 13:06:04.211333
110,Client accepted by underwriter,2019-09-21 13:06:04.211333
110,Client accepted,2019-09-22 13:06:04.211333
110,Answer done,2019-09-23 13:06:04.211333
111,Client in case,2019-09-18 13:06:04.227903
111,Cred story in check,2019-09-19 13:06:04.227903
111,Client accepted by story,2019-09-20 13:06:04.227903
111,Underraiter check,2019-09-21 13:06:04.227903
111,Client accepted by underwriter,2019-09-21 13:06:04.227903
111,Client accepted,2019-09-22 13:06:04.227903
111,Answer done,2019-09-23 13:06:04.227903
112,Client in case,2019-09-18 13:06:04.244486
112,Cred story in check,2019-09-19 13:06:04.244486
112,Client accepted by story,2019-09-20 13:06:04.244486
112,Underraiter check,2019-09-21 13:06:04.244486
112,Client accepted by underwriter,2019-09-21 13:06:04.244486
112,Client accepted,2019-09-22 13:06:04.244486
112,Answer done,2019-09-23 13:06:04.244486
113,Client in case,2019-09-18 13:06:04.262531
113,Cred story in check,2019-09-19 13:06:04.262531
113,Client accepted by story,2019-09-20 13:06:04.262531
113,Underraiter check,2019-09-21 13:06:04.262531
113,Client accepted by underwriter,2019-09-21 13:06:04.262531
113,Client accepted,2019-09-22 13:06:04.262531
113,Answer done,2019-09-23 13:06:04.262531
114,Client in case,2019-09-18 13:06:04.279306
114,Cred story in check,2019-09-19 13:06:04.279306
114,Client rejected by story,2019-09-20 13:06:04.279306
114,Client rejected,2019-09-22 13:06:04.279306
114,Answer done,2019-09-23 13:06:04.279306
115,Client in case,2019-09-18 13:06:04.291173
115,Cred story in check,2019-09-19 13:06:04.291173
115,Client accepted by story,2019-09-20 13:06:04.291173
115,Underraiter check,2019-09-21 13:06:04.291173
115,Client accepted by underwriter,2019-09-21 13:06:04.291173
115,Client accepted,2019-09-22 13:06:04.291173
115,Answer done,2019-09-23 13:06:04.291173
116,Client in case,2019-09-18 13:06:04.307853
116,Cred story in check,2019-09-19 13:06:04.307853
116,Client accepted by story,2019-09-20 13:06:04.307853
116,Underraiter check,2019-09-21 13:06:04.307853
116,Client accepted by underwriter,2019-09-21 13:06:04.307853
116,Client accepted,2019-09-22 13:06:04.307853
116,Answer done,2019-09-23 13:06:04.307853
117,Client in case,2019-09-18 13:06:04.324632
117,Cred story in check,2019-09-19 13:06:04.324632
117,Client accepted by story,2019-09-20 13:06:04.324632
117,Underraiter check,2019-09-21 13:06:04.324632
117,Client rejected by underwriter,2019-09-21 13:06:04.324632
117,Client rejected,2019-09-22 13:06:04.324632
117,Answer done,2019-09-23 13:06:04.324632
118,Client in case,2019-09-18 13:06:04.341484
118,Cred story in check,2019-09-19 13:06:04.341484
118,Client accepted by story,2019-09-20 13:06:04.341484
118,Underraiter check,2019-09-21 13:06:04.341484
118,Client accepted by underwriter,2019-09-21 13:06:04.341484
118,Client accepted,2019-09-22 13:06:04.341484
118,Answer done,2019-09-23 13:06:04.341484
119,Client in case,2019-09-18 13:06:04.358307
119,Cred story in check,2019-09-19 13:06:04.358307
119,Client accepted by story,2019-09-20 13:06:04.358307
119,Underraiter check,2019-09-21 13:06:04.358307
119,Client accepted by underwriter,2019-09-21 13:06:04.358307
119,Client accepted,2019-09-22 13:06:04.358307
119,Answer done,2019-09-23 13:06:04.358307
120,Client in case,2019-09-18 13:06:04.376165
120,Cred story in check,2019-09-19 13:06:04.376165
120,Client accepted by story,2019-09-20 13:06:04.376165
120,Underraiter check,2019-09-21 13:06:04.376165
120,Client accepted by underwriter,2019-09-21 13:06:04.376165
120,Client accepted,2019-09-22 13:06:04.376165
120,Answer done,2019-09-23 13:06:04.376165
121,Client in case,2019-09-18 13:06:04.393527
121,Cred story in check,2019-09-19 13:06:04.393527
121,Client accepted by story,2019-09-20 13:06:04.393527
121,Underraiter check,2019-09-21 13:06:04.393527
121,Client accepted by underwriter,2019-09-21 13:06:04.393527
121,Client accepted,2019-09-22 13:06:04.393527
121,Answer done,2019-09-23 13:06:04.393527
122,Client in case,2019-09-18 13:06:04.410527
122,Cred story in check,2019-09-19 13:06:04.410527
122,Client accepted by story,2019-09-20 13:06:04.410527
122,Underraiter check,2019-09-21 13:06:04.410527
122,Client accepted by underwriter,2019-09-21 13:06:04.410527
122,Client accepted,2019-09-22 13:06:04.410527
122,Answer done,2019-09-23 13:06:04.410527
123,Client in case,2019-09-18 13:06:04.427580
123,Cred story in check,2019-09-19 13:06:04.427580
123,Client accepted by story,2019-09-20 13:06:04.427580
123,Underraiter check,2019-09-21 13:06:04.427580
123,Client rejected by underwriter,2019-09-21 13:06:04.427580
123,Client rejected,2019-09-22 13:06:04.427580
123,Answer done,2019-09-23 13:06:04.427580
124,Client in case,2019-09-18 13:06:04.444642
124,Cred story in check,2019-09-19 13:06:04.444642
124,Client accepted by story,2019-09-20 13:06:04.444642
124,Underraiter check,2019-09-21 13:06:04.444642
124,Client accepted by underwriter,2019-09-21 13:06:04.444642
124,Client accepted,2019-09-22 13:06:04.444642
124,Answer done,2019-09-23 13:06:04.444642
125,Client in case,2019-09-18 13:06:04.461994
125,Cred story in check,2019-09-19 13:06:04.461994
125,Client accepted by story,2019-09-20 13:06:04.461994
125,Underraiter check,2019-09-21 13:06:04.461994
125,Client accepted by underwriter,2019-09-21 13:06:04.461994
125,Client accepted,2019-09-22 13:06:04.461994
125,Answer done,2019-09-23 13:06:04.461994
126,Client in case,2019-09-18 13:06:04.478985
126,Cred story in check,2019-09-19 13:06:04.478985
126,Client accepted by story,2019-09-20 13:06:04.478985
126,Underraiter check,2019-09-21 13:06:04.478985
126,Client accepted by underwriter,2019-09-21 13:06:04.478985
126,Client accepted,2019-09-22 13:06:04.478985
126,Answer done,2019-09-23 13:06:04.478985
127,Client in case,2019-09-18 13:06:04.495873
127,Cred story in check,2019-09-19 13:06:04.495873
127,Client accepted by story,2019-09-20 13:06:04.495873
127,Underraiter check,2019-09-21 13:06:04.495873
127,Client accepted by underwriter,2019-09-21 13:06:04.495873
127,Something wrong on stage RESOLUTION,2019-09-21 13:06:04.495873
127,Client accepted,2019-09-22 13:06:04.495873
127,Answer done,2019-09-23 13:06:04.495873
128,Client in case,2019-09-18 13:06:04.515251
128,Cred story in check,2019-09-19 13:06:04.515251
128,Client accepted by story,2019-09-20 13:06:04.515251
128,Underraiter check,2019-09-21 13:06:04.515251
128,Client accepted by underwriter,2019-09-21 13:06:04.515251
128,Client accepted,2019-09-22 13:06:04.515251
128,Answer done,2019-09-23 13:06:04.515251
129,Client in case,2019-09-18 13:06:04.532133
129,Cred story in check,2019-09-19 13:06:04.532133
129,Client accepted by story,2019-09-20 13:06:04.532133
129,Underraiter check,2019-09-21 13:06:04.532133
129,Client accepted by underwriter,2019-09-21 13:06:04.532133
129,Client accepted,2019-09-22 13:06:04.532133
129,Answer done,2019-09-23 13:06:04.532133
130,Client in case,2019-09-18 13:06:04.549136
130,Cred story in check,2019-09-19 13:06:04.549136
130,Client accepted by story,2019-09-20 13:06:04.549136
130,Underraiter check,2019-09-21 13:06:04.549136
130,Client accepted by underwriter,2019-09-21 13:06:04.549136
130,Client accepted,2019-09-22 13:06:04.549136
130,Answer done,2019-09-23 13:06:04.549136
131,Client in case,2019-09-18 13:06:04.566261
131,Cred story in check,2019-09-19 13:06:04.566261
131,Client accepted by story,2019-09-20 13:06:04.566261
131,Underraiter check,2019-09-21 13:06:04.566261
131,Client accepted by underwriter,2019-09-21 13:06:04.566261
131,Client accepted,2019-09-22 13:06:04.566261
131,Answer done,2019-09-23 13:06:04.566261
132,Client in case,2019-09-18 13:06:04.583194
132,Cred story in check,2019-09-19 13:06:04.583194
132,Client rejected by story,2019-09-20 13:06:04.583194
132,Client rejected,2019-09-22 13:06:04.583194
132,Answer done,2019-09-23 13:06:04.583194
133,Client in case,2019-09-18 13:06:04.595318
133,Cred story in check,2019-09-19 13:06:04.595318
133,Client accepted by story,2019-09-20 13:06:04.595318
